"","Hora_UTC","Período","lat_d","lon_d","Estado_Costeiro","Tipo_Navio","Bandeira","Estado do Navio","Distância_Costa(MN)","ÁREA_NAVEGAÇÃO","Classificação_Ataque","N_Criminosos","Armamento","Hijack","Sequestro","N_Sequestrados","Rapto","N_Raptados","Feridos","N_Feridos","Mortos","N_Mortos","MedidasProteção","Alarme","Ajuda_Autoridades","Equipa_Segurança","CIDADELA","Manobra_Evasiva","ValoresRoubados_Navio","Carga_Roubada","DATA","Data_hora"
"283","22:36:00","Noturno ","2.5","5.5833333333333","Nigéria","Tanker","Libéria","Navegar","","Águas Internacionais","HIJACK/RAPTO/ROUBO","","","1","1","5","1","18","1","1","0","0","1","0","1","0","0","0","1","1","2016-01-29 00:00:00","2016-01-29 22:36:00"
"284","06:20:00","Diurno","4.1616666666667","6.9716666666667","Nigéria","LPG Tanker","Libéria","Navegar","","Águas Internacionais","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2016-02-05 00:00:00","2016-02-05 06:20:00"
"285","02:10:00","Noturno ","-5.8666666666667","13.033333333333","República Dem. Congo","Bulk Carrier","China","Fundeado","","Área Portuária","ROUBO","4","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2016-02-09 00:00:00","2016-02-09 02:10:00"
"286","14:10:00","Diurno","3.5833333333333","5.7","Nigéria","Tanker","IlhasMarshall","Navegar","","Águas Internacionais","ROUBO","5","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","1","0","2016-02-11 00:00:00","2016-02-11 14:10:00"
"287","20:00:00","Noturno ","4","-4","Togo","Tanker","Panamá","Navegar","","Águas Internacionais","HIJACK/ROUBO","14","Machine Gun","1","1","2","0","0","0","0","0","0","1","0","1","0","0","0","1","0","2016-02-11 00:00:00","2016-02-11 20:00:00"
"288","16:07:00","Diurno","3.85","4.65","Nigéria","Tug","Nigéria","Navegar","","Águas Internacionais","ROUBO","5","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","2016-02-26 00:00:00","2016-02-26 16:07:00"
"289","08:00:00","Diurno","4.0833333333333","6.6833333333333","Nigéria","Chemical Tanker","Panamá","Navegar","","Águas Internacionais","SEQUESTRO","10","Machine Gun","0","1","4","0","0","0","0","0","0","1","1","0","0","1","0","0","0","2016-03-05 00:00:00","2016-03-05 08:00:00"
"290","05:10:00","Noturno ","-5.8713333333333","13.036333333333","Congo","Cargo Ship","Libéria","Atracado","","Área Portuária","ROUBO","3","Crowbars","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2016-03-09 00:00:00","2016-03-09 05:10:00"
"291","20:05:00","Noturno ","3.05","5.05","Nigéria","Bulk Carrier","Malta","Navegar","","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2016-03-11 00:00:00","2016-03-11 20:05:00"
"292","13:25:00","Diurno","2.8666666666667","4.8666666666667","Nigéria","Tanker","Singapura","Navegar","","Águas Internacionais","NCONSEGUIDO","8","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2016-03-11 00:00:00","2016-03-11 13:25:00"
"293","23:40:00","Noturno ","4.3333333333333","5.1666666666667","Nigéria","Tanker","Libéria","Navegar","","Águas Internacionais","ROUBO/SEQUESTRO","8","Machine Gun","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2016-03-25 00:00:00","2016-03-25 23:40:00"
"294","10:50:00","Diurno","3.9","5.6833333333333","Nigéria","Chemical Tanker","Panamá","Navegar","","Águas Internacionais","NCONSEGUIDO","9","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","2016-04-01 00:00:00","2016-04-01 10:50:00"
"295","09:20:00","Diurno","3.31","5.3983333333333","Nigéria","Tanker","Bahamas","Navegar","","Águas Internacionais","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2016-04-07 00:00:00","2016-04-07 09:20:00"
"296","09:00:00","Diurno","3.2966666666667","5.5166666666667","Nigéria","Tanker","Turquia","Navegar","","Águas Internacionais","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2016-04-10 00:00:00","2016-04-10 09:00:00"
"297","19:56:00","Noturno ","4.1336666666667","5.3841666666667","Nigéria","Cargo Ship","Libéria","Navegar","","Águas Internacionais","ROUBO/SEQUESTRO","","","0","1","2","0","0","0","0","0","0","1","1","0","0","1","0","1","0","2016-04-11 00:00:00","2016-04-11 19:56:00"
"298","00:30:00","Noturno ","2.8066666666667","6.6816666666667","Nigéria","Tanker","Malta","Navegar","","Águas Internacionais","ROUBO/SEQUESTRO","8","Machine Gun","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2016-04-11 00:00:00","2016-04-11 00:30:00"
"299","15:15:00","Diurno","3.9","5.6333333333333","Nigéria","Chemical Tanker","Panamá","Navegar","","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","2016-04-18 00:00:00","2016-04-18 15:15:00"
"300","17:15:00","Diurno","3.8833333333333","5.3666666666667","Nigéria","Tanker","Panamá","Navegar","","Águas Internacionais","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2016-04-19 00:00:00","2016-04-19 17:15:00"
"301","06:17:00","Diurno","3.5","4.8333333333333","Nigéria","Supply Ship","Malásia","Navegar","","Águas Internacionais","ROUBO/SEQUESTRO","","","0","1","2","0","0","0","0","0","0","1","1","0","0","1","0","1","0","2016-04-19 00:00:00","2016-04-19 06:17:00"
"302","05:30:00","Noturno ","3.65","6.1333333333333","Nigéria","Supply Ship","Bahamas","Navegar","","Águas Internacionais","ROUBO/SEQUESTRO","","","0","1","2","0","0","0","0","0","0","1","1","1","0","1","0","1","0","2016-04-20 00:00:00","2016-04-20 05:30:00"
"303","02:00:00","Noturno ","-4.75","11.833333333333","Congo","Research Ship","Panamá","Fundeado","","Área Portuária","ROUBO","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2016-04-25 00:00:00","2016-04-25 02:00:00"
"304","10:12:00","Diurno","3.9333333333333","4.7166666666667","Nigéria","Tanker","Nigéria","Navegar","","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","2016-04-28 00:00:00","2016-04-28 10:12:00"
"305","23:20:00","Noturno ","3.9016666666667","5.2933333333333","Nigéria","Chemical Tanker","Panamá","Navegar","","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","2016-05-03 00:00:00","2016-05-03 23:20:00"
"306","02:00:00","Noturno ","3.8833333333333","5.6","Nigéria","Tanker","IlhasMarshall","Navegar","","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","2016-05-05 00:00:00","2016-05-05 02:00:00"
"307","15:52:00","Diurno","3.8483333333333","5.415","Nigéria","Tanker","Panamá","Navegar","","Águas Internacionais","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","2016-05-05 00:00:00","2016-05-05 15:52:00"
"308","15:00:00","Diurno","3.7","5.1666666666667","Nigéria","Tanker","IlhasMarshall","Navegar","","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","2016-05-07 00:00:00","2016-05-07 15:00:00"
"309","01:30:00","Noturno ","6.095","1.25","Togo","Tanker","IlhasMarshall","Fundeado","","Mar Territorial","NCONSEGUIDO","7","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2016-05-11 00:00:00","2016-05-11 01:30:00"
"310","16:40:00","Diurno","5.3783333333333","2.405","Benin","Tanker","IlhasMarshall","Navegar","","Águas Internacionais","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2016-06-06 00:00:00","2016-06-06 16:40:00"
"311","20:45:00","Noturno ","-8.745","13.298333333333","Angola","Tanker","Belize","Fundeado","","Área Portuária","ROUBO","1","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2016-06-13 00:00:00","2016-06-13 20:45:00"
"312","03:50:00","Noturno ","9.3933333333333","-13.698333333333","Guiné","Cargo Ship","Curaçao","Fundeado","","Mar Territorial","ROUBO","6","Machine Gun","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","0","2016-07-03 00:00:00","2016-07-03 03:50:00"
"313","09:00:00","Diurno","-4.7333333333333","11.8","Congo","Pipe Laying Ship","Panamá","Fundeado","","Mar Territorial","ROUBO","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2016-07-04 00:00:00","2016-07-04 09:00:00"
"314","06:50:00","Diurno","3.2666666666667","5.15"," Nigéria","Tanker","Grécia","Navegar","","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","2016-07-07 00:00:00","2016-07-07 06:50:00"
"315","14:30:00","Diurno","3.0833333333333","4.8833333333333","Nigéria","Supply Ship","Nigéria","Navegar","","Águas Internacionais","ROUBO/SEQUESTRO","3","Machine Gun","0","1","5","0","0","1","1","0","0","1","1","0","0","1","0","1","0","2016-07-07 00:00:00","2016-07-07 14:30:00"
"316","21:20:00","Noturno ","6.4166666666667","3.3666666666667","Nigéria","Tanker","Singapura","Atracado","","Área Portuária","NCONSEGUIDO","1","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2016-07-08 00:00:00","2016-07-08 21:20:00"
"317","04:50:00","Noturno ","-4.7333333333333","11.8","Congo","Pipe Laying Ship","Panamá","Fundeado","","Mar Territorial","ROUBO","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2016-07-16 00:00:00","2016-07-16 04:50:00"
"318","02:45:00","Noturno ","-4.7833333333333","11.798333333333","Congo","Pipe Laying Ship","Panamá","Fundeado","","Área Portuária","ROUBO","1","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2016-07-17 00:00:00","2016-07-17 02:45:00"
"319","04:15:00","Noturno ","6.435","3.3266666666667","Nigéria","Tanker","IlhasMarshall","Atracado","","Área Portuária","NCONSEGUIDO","3","Knives","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","2016-07-24 00:00:00","2016-07-24 04:15:00"
"320","01:00:00","Noturno","6.2333333333333","3.3833333333333","Nigéria","Product Tanker","IlhasMarshall","Atracado","","Área Portuária","ROUBO","4","Long Knives","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2016-08-05 00:00:00","2016-08-05 01:00:00"
"321","23:30:00","Noturno","-4.7483333333333","11.771666666667","Congo","Bulk Carrier","Panamá","Fundeado","","Mar Territorial","NCONSEGUIDO","4","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2016-08-06 00:00:00","2016-08-06 23:30:00"
"322","03:30:00","Noturno","6.4333333333333","3.3688333333333","Nigéria","Product Tanker","Panamá","Atracado","","Área Portuária","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2016-08-13 00:00:00","2016-08-13 03:30:00"
"323","12:30:00","Diurno","3.9083333333333","7.155","Nigéria","General Cargo","Ilha de Man","Navegar","","Águas Internacionais","ROUBO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","2016-08-17 00:00:00","2016-08-17 12:30:00"
"324","00:10:00","Noturno","9.4083333333333","-13.721666666667","Guiné","Bulk Carrier","Bangladesh","Fundeado","","Mar Territorial","ROUBO","7","Machine Gun/ Knives","0","1","2","0","0","1","2","0","0","0","0","0","0","0","0","1","0","2016-08-24 00:00:00","2016-08-24 00:10:00"
"325","21:45:00","Noturno","-4.7566666666667","11.835","Congo","Supply Ship","IlhasMarshall","Fundeado","","Área Portuária","ROUBO","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2016-09-11 00:00:00","2016-09-11 21:45:00"
"326","01:50:00","Noturno","-3.8666666666667","5.3333333333333","Nigéria","Chemical Tanker","Gibraltar","Navegar","","Águas Internacionais","NCONSEGUIDO","12","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","2016-09-16 00:00:00","2016-09-16 01:50:00"
"327","00:45:00","Noturno","9.3123333333333","-13.7585","Guiné","Container","Panamá","Fundeado","","Mar Territorial","ROUBO","6","Machine Gun","0","1","","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2016-09-21 00:00:00","2016-09-21 00:45:00"
"328","02:00:00","Noturno","6.3166666666667","3.3666666666667","Nigéria","Product Tanker","IlhasMarshall","Fundeado","","Mar Territorial","NCONSEGUIDO","3","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2016-10-18 00:00:00","2016-10-18 02:00:00"
"329","23:30:00","Noturno","-8.7483333333333","13.291666666667","Angola","Product Tanker","Chipre","Fundeado","","Área Portuária","ROUBO","2","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2016-11-30 00:00:00","2016-11-30 23:30:00"
"330","04:30:00","Noturno","6.3051666666667","3.361","Nigéria","Product Tanker","Panamá","Fundeado","","Mar Territorial","NCONSEGUIDO","3","","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","2016-12-12 00:00:00","2016-12-12 04:30:00"
"331","21:55:00","Noturno","4.9058333333333","-1.6615","Gana","LPG Tanker","Singapura","Fundeado","","Área Portuária","ROUBO","2","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2017-08-04 00:00:00","2017-08-04 21:55:00"
"332","02:50:00","Noturno","6.345","3.3033333333333","Nigéria","Product Tanker","Singapura","Fundeado","","Mar Territorial","ROUBO","3","","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","1","2017-08-19 00:00:00","2017-08-19 02:50:00"
"333","03:15:00","Noturno","9.366","-13.741333333333","Guiné","Bulk Carrier","Libéria","Fundeado","","Mar Territorial","ROUBO","7","Knives","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2017-09-08 00:00:00","2017-09-08 03:15:00"
"334","01:45:00","Noturno","9.4036666666667","-13.748166666667","Guiné","Container","Dinamarca","Fundeado","","Mar Territorial","ROUBO","7","Machine Gun/ Knives","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","1","0","2017-09-15 00:00:00","2017-09-15 01:45:00"
"335","03:00:00","Noturno","6.3166666666667","3.3666666666667","Nigéria","Tanker","Singapura","Fundeado","","Mar Territorial","NCONSEGUIDO","1","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2017-09-20 00:00:00","2017-09-20 03:00:00"
"336","06:00:00","Diurno","3.7845","7.1433333333333","Nigéria","Container","Libéria","Navegar","","Águas Internacionais","RAPTO","","","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","2017-10-21 00:00:00","2017-10-21 06:00:00"
"337","20:30:00","Noturno","3.5916666666667","6.82","Nigéria","Tanker","IlhasMarshall","Navegar","","Águas Internacionais","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","2017-10-26 00:00:00","2017-10-26 20:30:00"
"338","11:20:00","Diurno","0.69666666666667","6.06","S.Tomé e Príncipe","LPG Tanker","Malta","Navegar","","Águas Internacionais","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2017-10-27 00:00:00","2017-10-27 11:20:00"
"339","10:00:00","Diurno","4.045","7.0583333333333","Nigéria","Tanker","Panamá","Navegar","","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","0","0","2017-11-01 00:00:00","2017-11-01 10:00:00"
"340","08:20:00","Diurno","4.1183333333333","6.9928333333333","Nigéria","Bulk Carrier","Ilha de Man","Navegar","","Águas Internacionais","RAPTO/ROUBO","5","Machine Gun","0","0","0","1","10","0","0","0","0","1","0","1","0","0","0","1","0","2017-11-11 00:00:00","2017-11-11 08:20:00"
"341","11:10:00","Diurno","4.1333333333333","6.9783333333333","Nigéria","Bulk Carrier","Libéria","Navegar","","Águas Internacionais","ROUBO","8","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","2017-11-16 00:00:00","2017-11-16 11:10:00"
"342","09:45:00","Diurno","3.51","6.765","Nigéria","Oil Tanker","IlhasMarshall","Navegar","","Águas Internacionais","NCONSEGUIDO","7","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2017-11-16 00:00:00","2017-11-16 09:45:00"
"343","01:00:00","Noturno","6.3241666666667","3.1946666666667","Nigéria","Oil Tanker","IlhasMarshall","Fundeado","","Mar Territorial","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2017-11-21 00:00:00","2017-11-21 01:00:00"
"344","02:30:00","Noturno","3.2916666666667","6.875","Nigéria","Container","Chipre","Navegar","","Águas Internacionais","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","0","0","2017-11-22 00:00:00","2017-11-22 02:30:00"
"345","03:00:00","Noturno","5.2208333333333","-3.9981666666667","Costa do Marfim","Tug","Singapura","Fundeado","","Mar Territorial","ROUBO","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2017-12-04 00:00:00","2017-12-04 03:00:00"
"346","05:30:00","Noturno","3.5283333333333","7.13","Nigéria","Container","Singapura","Navegar","","Águas Internacionais","NCONSEGUIDO","8","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2017-12-07 00:00:00","2017-12-07 05:30:00"
"347","01:10:00","Noturno","6.3166666666667","3.2983333333333","Nigéria","Product Tanker","Singapura","Fundeado","","Área Portuária","NCONSEGUIDO","3","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2017-12-10 00:00:00","2017-12-10 01:10:00"
"348","08:30:00","Diurno","3.7733333333333","6.2866666666667","Nigéria","Bulk Carrier","IlhasMarshall","Navegar","","Águas Internacionais","HIJACK/SEQUESTRO","","","1","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-12-14 00:00:00","2017-12-14 08:30:00"
"349","01:10:00","Noturno","3.9716666666667","6.2066666666667","Nigéria","General Cargo","Antigua&Barbuda","Navegar","","Águas Internacionais","NCONSEGUIDO","5","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2017-12-14 00:00:00","2017-12-14 01:10:00"
"350","07:30:00","Diurno","3.785","6.83","Nigéria","Container","Singapura","Navegar","","Águas Internacionais","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2017-12-24 00:00:00","2017-12-24 07:30:00"
"351","01:20:00","Noturno","6.2903333333333","3.23","Nigéria","Oil Tanker","Singapura","Fundeado","","Mar Territorial","NCONSEGUIDO","3","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2017-12-24 00:00:00","2017-12-24 01:20:00"
"352","06:15:00","Diurno","6.2966666666667","3.3283333333333","Nigéria","Product Tanker","Panamá","Navegar","","Mar Territorial","NCONSEGUIDO","2","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2018-01-05 00:00:00","2018-01-05 06:15:00"
"353","03:00:00","Noturno","6.3008333333333","3.3935","Nigéria","Product Tanker","IlhasMarshall","Fundeado","","Mar Territorial","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2018-01-15 00:00:00","2018-01-15 03:00:00"
"354","05:30:00","Noturno","9.5","-13.716666666667","Guiné","Container","Chipre","Fundeado","","Área Portuária","NCONSEGUIDO","2","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2018-01-23 00:00:00","2018-01-23 05:30:00"
"355","05:15:00","Noturno","3.6333333333333","6.6166666666667","Nigéria","Bulk Carrier","Singapura","Navegar","","Águas Internacionais","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","2018-01-24 00:00:00","2018-01-24 05:15:00"
"356","09:00:00","Diurno","3.5","6.3333333333333","Nigéria","Product Tanker","Nigéria","Navegar","","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","2018-01-24 00:00:00","2018-01-24 09:00:00"
"357","00:00:00","Noturno","6.3038333333333","3.3351666666667","Nigéria","Product Tanker","China","Fundeado","","Mar Territorial","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","2018-01-27 00:00:00","2018-01-27 00:00:00"
"358","07:45:00","Diurno","6.2666666666667","2.5166666666667","Benin","Product Tanker","Panamá","Fundeado","","Mar Territorial","HIJACK/SEQUESTRO","","","1","1","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-02-01 00:00:00","2018-02-01 07:45:00"
"359","01:45:00","Noturno","4.9066666666667","1.7183333333333","Gana","Tug","Singapura","Fundeado","","Águas Internacionais","ROUBO","5","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2018-02-02 00:00:00","2018-02-02 01:45:00"
"360","16:40:00","Diurno","3.49","6.607","Nigéria","Product Tanker","Panamá","Navegar","","Águas Internacionais","NCONSEGUIDO","12","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","2018-02-03 00:00:00","2018-02-03 16:40:00"
"361","12:45:00","Diurno","4.1","8.85","Camarões","Fishing Vessel","China","Navegar","","Mar Territorial","RAPTO","","Machine Gun","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","2018-02-09 00:00:00","2018-02-09 12:45:00"
"362","06:00:00","Diurno","3.6666666666667","6.75","Nigéria","General Cargo","Bahamas","Navegar","","Águas Internacionais","RAPTO/ROUBO","","Machine Gun","0","0","0","1","4","1","1","0","0","0","0","0","0","0","0","1","0","2018-02-09 00:00:00","2018-02-09 06:00:00"
"363","22:50:00","Noturno","6.2983333333333","2.505","Benin","Tanker","IlhasMarshall","Fundeado","","Mar Territorial","ROUBO","3","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","2018-02-17 00:00:00","2018-02-17 22:50:00"
"364","18:45:00","Noturno","3.6916666666667","6.625","Nigéria","Tanker","Panamá","Navegar","","Águas Internacionais","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2018-02-18 00:00:00","2018-02-18 18:45:00"
"365","08:30:00","Diurno","4.0443333333333","6.5721666666667","Nigéria","Tanker","Panamá","Navegar","","Águas Internacionais","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2018-02-19 00:00:00","2018-02-19 08:30:00"
"366","01:45:00","Noturno","6.2833333333333","3.2166666666667","Nigéria","Product Tanker","Libéria","Fundeado","","Mar Territorial","NCONSEGUIDO","6","","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","2018-02-20 00:00:00","2018-02-20 01:45:00"
"367","15:20:00","Diurno","3.635","6.7","Nigéria","Refrigerator cargo","Ilhas Cook","Navegar","","Águas Internacionais","NCONSEGUIDO","10","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","2018-02-24 00:00:00","2018-02-24 15:20:00"
"368","16:15:00","Diurno","3.5633333333333","7.045","Nigéria","Container","Singapura","Navegar","","Águas Internacionais","NCONSEGUIDO","8","","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2018-02-24 00:00:00","2018-02-24 16:15:00"
"369","23:20:00","Noturno","6.2716666666667","2.4873333333333","Benin","Tanker","Luxemburgo","Fundeado","","Mar Territorial","RAPTO/ROUBO","5","Machine Gun","0","0","0","1","2","1","1","0","0","1","0","0","1","1","0","1","0","2018-02-26 00:00:00","2018-02-26 23:20:00"
"370","10:00:00","Diurno","4.0833333333333","6.95","Nigéria","Product Tanker","Malta","Navegar","","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2018-03-06 00:00:00","2018-03-06 10:00:00"
"371","08:00:00","Diurno","3.95","6.7083333333333","Nigéria","General Cargo","Panamá","Navegar","","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2018-03-16 00:00:00","2018-03-16 08:00:00"
"372","22:40:00","Noturno","6.2966666666667","3.4183333333333","Nigéria","Product Tanker","Panamá","Fundeado","","Águas Internacionais","NCONSEGUIDO","3","","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2018-03-16 00:00:00","2018-03-16 22:40:00"
"373","10:00:00","Diurno","6.0166666666667","3.2","Nigéria","Fishing Vessel","China","Navegar","","Águas Internacionais","HIJACK","","","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2018-03-22 00:00:00","2018-03-22 10:00:00"
"374","21:30:00","Noturno","3.5833333333333","6.7333333333333","Nigéria","Tanker","Libéria","Navegar","","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","2018-03-22 00:00:00","2018-03-22 21:30:00"
"375","01:15:00","Noturno","6.2566666666667","2.5083333333333","Benin","General Cargo","Panamá","Fundeado","","Mar Territorial","ROUBO","8","Machine Gun/ Knives","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2018-03-22 00:00:00","2018-03-22 01:15:00"
"376","17:20:00","Diurno","5.3333333333333","0.85666666666667","Gana","Fishing Vessel","Gana","Navegar","","Águas Internacionais","HIJACK","","","1","0","0","1","3","0","0","0","0","1","0","1","0","0","0","0","0","2018-03-26 00:00:00","2018-03-26 17:20:00"
"377","04:30:00","Noturno","3.7333333333333","6.6166666666667","Nigéria","Bulk Carrier","Panamá","Navegar","","Águas Internacionais","ROUBO","4","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","2018-04-07 00:00:00","2018-04-07 04:30:00"
"378","05:30:00","Noturno","3.8","6.8333333333333","Nigéria","General Cargo","Países Baixos","Navegar","","Águas Internacionais","RAPTO","","","0","0","0","1","11","0","0","0","0","1","0","1","0","0","0","0","0","2018-04-21 00:00:00","2018-04-21 05:30:00"
"379","04:00:00","Noturno","4.9","-1.6833333333333","Gana","Bulk Carrier","Singapura","Fundeado","","Área Portuária","NCONSEGUIDO","1","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2018-04-29 00:00:00","2018-04-29 04:00:00"
"380","00:30:00","Noturno","4.9","-1.7","Gana","Supply Ship","Singapura","Fundeado","","Área Portuária","NCONSEGUIDO","2","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2018-05-03 00:00:00","2018-05-03 00:30:00"
"381","09:20:00","Diurno","3.62","6.2733333333333","Nigéria","Bulk Carrier","Malta","Navegar","","Águas Internacionais","NCONSEGUIDO","6","","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2018-05-08 00:00:00","2018-05-08 09:20:00"
"382","02:00:00","Noturno","6.4363333333333","3.3903333333333","Nigéria","Bulk Carrier","China","Atracado","","Área Portuária","NCONSEGUIDO","7","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2018-05-19 00:00:00","2018-05-19 02:00:00"
